"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim.x","tempo_sim.x","count_pop.x","tempo_pop.x","count_sim.y","tempo_sim.y","count_pop.y","tempo_pop.y"
"jamesmcs86",2173.46979335,108,43,5.41969247421,5.49800569691,0.639080509441,17,17,68,74,0.044445663820947,0.0151584765647708,-0.133336991462841,-0.166743242212479,0.117336919860128,0.152761898062306,0.0689958667342324,0.0821205579178872
"JamesNewsted",323.371311871,15,7,6.24265706992,6.3524345288,0.412262811255,36,36,44,48,-0.0573249134408974,-0.133971291866029,0.0683082026433392,-0.0525061161254233,0.261237477035379,0.297827615390135,0.120507399577167,0.0974578458461003
"jamespull",2508.53781777,112,49,5.63240796199,5.78159807254,0.635775511735,19,19,83,92,-0.087719298245614,-0.0469210228718525,0.0526315789473684,0.0821117900257418,0.0370533845173994,-0.127139577912986,0.022937809463152,0.00796466033329613
"jamest1987",1328.74155917,41,20,5.33876874599,5.39942734362,0.654317688691,13,13,67,74,0.051948051948052,-0.025974025974026,0.348394347512444,0.322587358807818,0.179800890598823,0.0999774869436913,-0.0655811849841701,0.0644433049888199
"jameswoody21",1121.00082674,49,17,5.40061379815,5.4370990376,0.653371650124,16,16,72,80,-0.183333333333333,-0.216666666666667,0.166666666666667,0.266666666666667,0.49334381228762,0.433931339417608,-0.0332746191638756,-0.0557522130043405
"jamie89",3915.9242363,179,70,5.36830803902,5.53698243015,0.770704202832,60,61,158,174,0.0226244488649752,0.0580550894145824,0.11877835654112,0.0136600210387253,0.104885241679083,0.153068801383984,-0.0133107475240359,-0.00811077309782041
"JamieBurton",2966.90628552,162,71,5.38191321516,5.44694594654,0.693637559398,28,30,91,100,-0.164021164021164,-0.196287162674429,0.19047619047619,0.185677045773109,0.0285923830506453,-0.0220562598290001,0.0632942496591209,0.0235266771509334
"jamiecrane666",1917.69749715,49,31,5.48574222871,5.49314424179,0.594275692462,13,13,99,100,-0.102564102564103,0.128205128205128,-0.0256410256410256,0.102564102564103,0.0886363712038432,0.13586521762106,-0.177108220105508,-0.0949137695567972
"jamiecunt",3201.51613837,117,50,4.906804946,4.92390253942,0.801710337207,32,32,225,255,0.221774193548387,0.297876162632892,0.0806451612903226,0.00607910535985494,0.0276845472339804,0.0975599184436508,0.0353356937526468,0.0997917856882314
"jamiephantom",1960.0177876,82,37,5.4609025134,5.55029465645,0.652728170068,27,27,84,86,0.128571428571429,0.00572246651405691,0.131241217703347,0.157143498546201,0.0864322044555573,-0.112393125629857,-0.0766690983044313,-0.174641625978701
"Jamish260",3244.59483303,135,61,5.66842074487,5.74417637309,0.587409285553,48,48,118,127,0.091352558871644,0.080781252262515,-0.101995575439214,0.0239680638581088,0.0410382899663905,0.0676983131798236,-0.0220369769225383,-0.0692812825200595
"jammydodger81",2648.7227745,114,51,5.3522021517,5.38734904936,0.700669627925,17,17,91,97,0,0.0147058823529412,0.0735294117647059,0.205882352941176,0.123471941689479,0.140214147126436,0.10267699649213,0.0477944406533991
"JammyMac",1472.94760877,74,29,5.64836476258,5.69861112886,0.60786359781,20,20,60,67,-0.0315789473684211,0.0580476954622862,0.0421052631578947,-0.0369394425669094,0.0531674208144796,0.0838834521530911,0.150367463256472,0.0769922880402269
"jamraj",1338.77722774,37,19,5.47252672485,5.54369935801,0.69441543618,34,34,80,91,0.25360737719421,0.292423060099237,0.119429590017825,0.302327516415295,0.322723677838821,0.260042013708711,0.011396011966995,0.0685499463911595
"Jan-One",2401.54381958,109,50,5.31885675321,5.37464204997,0.688807141021,21,21,87,92,0.100238948966717,0.0861253877644822,0.109785515534976,-0.0478474376469346,0.148970334229631,0.267044568699019,0.00133725614209723,-0.100644937951892
"janajarmush",1866.40159079,68,27,5.3964907968,5.41628088508,0.709756641862,49,50,114,132,0.159863945578231,0.20613317816363,-0.0442176870748299,0,0.349164527167503,0.407754498194473,0.130711920692802,0.0522999623558815
"jandie88",1985.28313919,87,37,5.66593607635,5.87692184317,0.711497552716,26,26,79,96,0.114197530864198,-0.219114066040727,0.0616333551361366,0.171895984677448,0.24630397732156,0.155834754021325,-0.0376929569515843,0.112710671147499
"Jane Libertine",2348.86969992,99,54,5.45949332602,5.60177434879,0.690037517891,22,22,104,108,-0.329718780071541,-0.341991341991342,0.0347072400075306,0.0216450216450216,0.0166370811663355,-0.0195641354835611,-0.110103829291816,-0.141839982255818
"JaneFuckingAir",1546.29195432,65,27,5.464997526,5.6573178868,0.825741791168,33,33,62,84,0.142180158657798,0.0928910369897612,0.191469280325834,0.187677809428293,0.188888915328368,0.16357870470664,-0.216402146692724,-0.186871465247391
"JanG92",1017.0083486,60,18,5.53100407482,5.75878552004,0.853041137325,76,76,111,116,0.0670293044184586,-0.0446633837927697,0.0733462022170567,0.148057358872095,0.269397788696138,0.317111673242786,0.0894568717111056,0.149667945213287
"Janglin1",398.734501334,32,9,6.07947499371,6.1705845356,0.450226672274,11,11,48,57,0.454545454545455,0.454545454545455,-0.163636363636364,-0.0181818181818182,0.282165151006396,0.210530420418865,0.138420640116345,0.0196257171576908
"JanineBrook_",698.794915977,26,12,6.06935844887,6.16471889301,0.41062928564,12,12,47,53,0.515151515151515,0.272727272727273,-0.121212121212121,-0.0606060606060606,0.262841305328433,0.283460309483869,-0.0185099510794671,0.00278813419164462
"Janizdreg",3899.40033548,198,73,5.04679467129,4.99094236216,0.9657600008,16,16,73,87,0.1,0.108787563138244,-0.0833333333333333,-0.0585779186129006,0.101772531963073,0.102212237712539,-0.10594524504725,-0.106387269238645
"JanJW",1571.65547057,69,32,5.129795439,5.21858682079,0.77310139769,21,21,159,164,0.0478474376469346,0.0911294566525844,-0.162681287999577,-0.177462626112928,0.0916912434442824,0.122522450336479,0.0538495336475963,0.0621361910659701
"jankosuaw",1299.85422357,59,20,5.63004018466,5.75580703949,0.678512176275,16,16,33,51,-0.116666666666667,-0.0847579379526013,-0.0833333333333333,0.203419051086243,0.0816714518332149,0.191104315900829,0.0569260986899998,0.126632774580611
"Jannekro",2510.12436322,99,37,5.26212392855,5.3346688345,0.846272436679,58,59,108,118,-0.0018181821520996,0.0377015701579363,-0.136198572168482,-0.068023609330726,0.127534253473107,0.0898746553210454,0.132178492218583,0.224541404036521
"janoflan",1643.47152227,65,35,5.60990523934,5.78332059661,0.738591196538,15,15,65,70,0.0476190476190476,-0.40191847623425,0.352380952380952,0.440196426351798,0.0673725047370641,0.0445749827429968,0.0336862523685321,0.0736456236623425
"Janonahuelkupan",2213.97396583,87,35,5.39187086643,5.65739149625,0.921454714579,13,14,56,66,-0.128205128205128,-0.259762166733066,-0.0769230769230769,-0.0519524333466131,0.202729087630869,0.171504638150007,0.116959089017809,0.184546815956091
"jansenpeter",1861.83111574,88,44,5.68557815858,5.74868330551,0.588587568844,17,17,103,104,0.141272726289533,0.410480835667937,0.0520478465277227,0.173664968936435,0.196008483691213,0.267692143303865,-0.0699211550009589,0.0204433481197476
"jantipuesto",3075.13376751,152,64,5.24798465019,5.48096376295,0.899380523561,16,16,84,89,-0.183333333333333,-0.143471410336853,0.233333333333333,0.177229389239642,0.182967264716635,0.162443716913465,0.109435679524393,0.116936434515721
"Janu_89",2785.43299943,126,52,4.93299718407,4.76308508022,0.97105965423,22,23,79,88,-0.160871085745236,-0.200440011152801,-0.134783882651414,-0.0697182647488003,0.18763188041347,0.142206794936949,-0.111020939621811,-0.12853932265468
"Janvnnn",554.506491591,33,11,5.70827368319,5.89548221599,0.706739302665,18,18,78,84,-0.393444737682317,-0.217105263157895,-0.0326797385620915,0.0524592983576422,0.163863449399487,0.136607163626142,0.0399666949754846,0.00968608250649905
"Japan_95",616.036105385,30,10,6.1379762835,6.3105481056,0.455020165394,13,13,69,76,-0.0512820512820513,0.179487179487179,0,0.282051282051282,0.355650352167009,0.348922275803573,0.275479769184517,0.170403902136629
"japannaly",1224.18787483,49,21,5.7129922383,5.78183791865,0.502702056361,26,26,120,122,0.0833337302522896,0.0558140205685405,-0.0953846153846154,-0.0618244667735186,0.0605466161279989,0.0285536068741749,-0.00308339248799994,0.0215206987770875
"japhii",4040.79684084,154,82,5.35224927659,5.46854274552,0.79080261901,11,13,75,87,-0.127272727272727,-0.256891545196151,0.0181818181818182,-0.220192753025272,0.250315701403531,0.251140384138387,0.0844003949977324,0.164039672876519
"Jarczek",1557.81171061,62,26,4.60565029576,4.6097437723,0.729094059209,23,23,43,49,0.383399209486166,0.386466452043191,-0.154150197628458,-0.163351799317225,-0.0132964009325284,-0.113754969091192,-0.0188470066518847,0.0495840829989201
"Jarczyslaw",1101.32680571,34,16,5.31643833469,5.44756361782,0.759946634955,35,35,94,107,0.224283624130573,0.260656815526921,-0.195122020229612,-0.0951629840401886,0.455935412350754,0.117457365671615,-0.0126002409988044,0.125375731890961
"JaredIsTheDrums",1488.70848148,61,24,5.846602143,5.9788868695,0.522140682517,11,12,73,83,-0.2,-0.2,0.0545454545454545,0.0545454545454545,0.261895717490263,0.270889939782204,0.152264952029223,0.103777554395436
"JaredOnly",1844.46708492,77,32,5.71750266769,5.81504883555,0.595327702061,34,35,126,138,0.0825858106622542,0.179842520954674,-0.0732144024465255,0.0289096098494583,0.0570521080834111,0.127511455127564,0.0423125879549574,0.102774232832816
"Jarek1093",2321.83129378,109,42,5.18412619843,5.22137833799,0.840466363541,16,16,67,79,-0.25,-0.35,0.45,0.15,0.119004524886878,0.146352649935818,-0.0615245435327337,-0.050736190611254
"JarmoK",4514.25806484,181,95,5.19955072481,5.31653640441,0.818562095692,32,32,245,273,0.0464177834709129,-0.0749756327715443,0.119071705425385,-0.0101318422664249,0.108957011220476,0.175060761929203,0.18235398989143,0.257683525527893
"jarofheroin",1249.64008869,61,23,5.92216689597,6.08123378274,0.533161134689,37,37,97,104,0.0300752219743784,-0.0859086731277783,0.30676726413866,0.314998468135187,0.291057670152117,0.292473287358869,0.148522341865486,0.121922459205084
"JarOfLies-",1136.45843293,47,18,5.72439938625,5.89200105227,0.608354032004,14,14,78,82,-0.164835164835165,0.0670485234401511,-0.186813186813187,-0.312893109387372,0.232333449500087,0.243131448106142,0.0430000215000161,0.0150909174686571
"JaroSlav33",384.504822029,24,7,4.73989093568,4.8096147016,0.642176584295,13,13,73,81,-0.282051282051282,0.0129034943523127,0.205128205128205,0.219359403989316,0.0407541428072001,0.0504977692257632,0.046440810368913,-0.03632234179115
"Jarri_V",2213.52595386,153,55,5.2212999009,5.28873423736,0.686190731062,62,68,180,207,0.0758623358444416,0.0488453192680822,0.172441159165206,0.0693489007008731,0.163793935159174,0.149329621745106,0.118757786882797,0.108736023926322
"JarrodVsWorld",1191.60097952,51,23,5.8309498282,5.99878662495,0.612891309019,24,24,86,88,0.229511623418686,0.160001057861731,0.207653373569288,0.138182731789677,0.123270878483313,0.244888195585959,0.0750582682320616,0.101579184267718
"jarvis0819",1014.43348874,44,18,5.78018459795,5.85814103268,0.5089916819,46,46,106,116,0.15674907656198,0.0793421251733478,0.0058055213541474,0.104499384374653,0.385791466743832,0.28992069820612,0.0884812806606904,0.0936832643514563
"jarvouti",2255.61273117,76,38,4.85739443051,4.85678324929,0.874876137847,20,20,195,209,0.326315789473684,0.4599522410786,-0.231578947368421,-0.160448456190209,0.0886875107179268,0.163202236024485,0.16058206115586,0.256914256788558
"jasiie__x3",1801.16356199,79,33,5.81073413833,5.96570440109,0.614887725072,14,14,42,53,0.296703296703297,0.287297202457111,0.340659340659341,0.220997848043932,0.139453829468537,0.0771494611279061,0.0395119183494188,0.135596022588441
"Jasminchen92",798.608305658,38,17,5.78710587216,5.89905680767,0.568799639995,15,15,57,59,0.238095238095238,0.173931310695735,0.142857142857143,-0.11595420713049,0.170532948876871,0.197678310427097,0.278369960666658,0.170066101986487
"jasminebee",1355.37573027,51,25,5.76113684248,5.87488476085,0.595625612436,18,21,85,110,-0.0524592983576422,-0.0558716982793408,0.118033421304695,0.251422642257034,0.192588463822298,0.288758826833109,0.0740533687669834,0.261644475531077
"Jasoes",1067.02277642,44,18,5.94857446817,6.15115553474,0.584780610432,28,28,54,62,-0.0927153131137702,-0.228117513378391,-0.182781617281433,-0.042440467605282,0.0462023808700309,0.0274073199806854,-0.0756038959691415,-0.218555808051107
"Jason_Frederick",923.019029451,42,14,5.86066017839,5.89360976012,0.468925792738,37,37,142,149,-0.0540540540540541,0.0165538420251732,-0.027027027027027,-0.0376223682390301,0.363436475836346,0.378707023663546,0.147611451569427,0.109759508661937
"Jason_IG",1072.24073259,36,23,5.91255021075,6.04538751276,0.516731594862,32,32,189,198,0.107179461752367,-0.0101317174595579,0.254032258064516,0.177778140553662,0.273940214538305,0.287570346192503,0.136178119399713,0.187248526215224
"jason68",1688.11298771,47,31,5.12162944858,5.1230574298,0.780392311457,23,23,370,374,0.0198412698412698,-0.104213648552841,0.142574536956527,0.284020450208649,0.190079065067351,0.177695768894177,0.260185549926268,0.30134399013883
"jasonbass",3549.51712598,151,66,5.65275260716,5.77188349765,0.629522590505,10,10,65,67,-0.0222222222222222,-0.359573259980396,0.2,0.584306547468143,0.0826706100802182,0.150560434988376,0.167468797489274,0.277837937704933
"JasonEun",1522.64381523,69,31,5.49439625872,5.5997343179,0.685598586435,114,115,86,91,0.136741512338746,0.148956583629462,0.118971819172842,0.0459432224004989,0.292402532559428,0.176350801378668,0.275975423988674,0.136246101999719
"jasonfarrell",3291.63038876,152,73,5.61983054017,5.63516293405,0.510432855568,14,14,121,128,0.142857142857143,0.142857142857143,-0.120879120879121,0.010989010989011,0.144787694342777,0.192327500281997,0.014890397118223,-0.0175573169643335
"jasono52",1321.19610487,65,27,5.64129182428,5.64730471181,0.528239825611,30,30,96,103,0.202531779668075,0.244522801791568,0.170310814720881,0.235295526252263,0.144175824175824,0.258186745526383,0.104939690006471,0.119591456379935
"jasonpearson",992.441206898,52,19,5.71394270484,5.82822763022,0.649547375365,23,23,60,64,0.0355731225296443,0.198020190217399,-0.138339920948617,-0.245545035869575,-0.0243143916983741,0.000567379744982765,-0.0836630998569846,-0.0465119945370916
"jasonwalsh",1683.81756135,110,38,5.42763311539,5.46927946014,0.605416768457,39,39,164,178,0.268919164462461,0.107046954916032,0.0229729939490545,0.0691062620344002,0.241012606719005,0.242043027010237,0.223270502833451,0.212399734322982
"Jasperise",3925.00616239,180,82,5.71484310408,5.84137135893,0.583338897109,21,21,70,72,0.323809523809524,0.411487963763637,0.0952380952380952,0.325362575999155,0,-0.0128845267521822,-0.0385572437542223,-0.0706424518792205
"jaspharvey",1541.44512211,74,32,4.9283176785,5.0021617404,0.946852754475,28,31,51,101,0.119205402574847,0.141148268128787,0.103311348898201,0.109190169684533,0.0879466106261271,0.170866989236347,0.0572998606657573,0.12750965459765
"JaspisB",1821.80640934,97,37,5.42338612711,5.60967016406,0.831693032848,11,11,65,71,-0.2,-0.256891545196151,-0.0181818181818182,-0.146795168683515,0.0673725047370641,0.143135872096669,0.111645864992849,0.0599623247972532
"Jaszko1988",980.519354856,37,16,5.7040028985,6.01604093988,0.766567580023,13,13,51,58,0.0256410256410256,-0.210599250597063,-0.205128205128205,-0.315898875895594,0.187033759777715,0.13992532073636,0.138310679499487,0.214235943048325
"jaszszczur",1095.41802875,36,17,5.35480556775,5.34146788842,0.66868964588,12,12,50,54,-0.212121212121212,-0.259549547034795,-0.212121212121212,-0.167943824551926,0.0228851674197664,0.14508240585314,0.0620661546230032,0.0859955474569223
"jatne",1441.83219805,71,26,5.35804331537,5.41336683141,0.795555787064,20,20,111,128,0.157894736842105,0.0947368421052632,-0.0315789473684211,0.0315789473684211,0.094215964423283,0.0814922026122465,-0.0581681171656791,-0.148197513621464
"Javeh",1544.75362807,63,26,5.42427878996,5.42078424993,0.587676145978,12,12,85,89,0.393939393939394,0.242424242424242,0.0606060606060606,-0.151515151515152,0.139991750320609,0.143704967171957,0.104082042823539,0.0681894157953205
"javiercillo0",1682.87730615,80,29,5.74002451203,5.91287274477,0.651339726881,18,18,58,60,-0.202614379084967,-0.131148245894106,-0.163398692810458,-0.144263070483516,0.179782115262396,0.211901831132174,0.122881378445341,0.125683894109914
"javileon",888.770584982,45,15,6.05782927451,6.22339936265,0.535258560355,17,17,71,71,0.25,0.176470588235294,0.191176470588235,0.264705882352941,0.345008079487147,0.330574808778923,0.161433185384301,0.236817650298837
"javivis84",2395.75851703,113,43,5.6601231408,5.77249186987,0.674068383733,13,13,140,152,0.179487179487179,0.282051282051282,-0.179487179487179,0.0256410256410256,0.385788665934288,0.377970959277819,0.410093557861809,0.375490427961803
"javsk",1096.96773522,52,16,5.18122327464,5.30121456666,0.912933334313,30,33,126,142,0.143022770859219,-0.284074515013654,0.0553636532358266,-0.0791683074628217,0.220595617868746,0.206585386421998,0.0886345567828071,0.140573195215613
